noop,fork-simple,vfork-simple
41,61611,28258
49,57090,25279
49,58937,24763
41,58888,37628
49,62292,23171
41,59470,24902
49,59970,23286
49,59617,22703
41,59913,25009
50,58535,24878
41,60594,22202
41,62318,23516
49,57878,22441
41,58256,33879
49,62646,24558
50,57542,24476
41,96820,26313
49,87671,22096
41,100487,21866
41,97066,21144
41,73599,22711
50,97336,24820
49,98329,24894
41,72557,21850
49,80212,22778
49,100413,22293
42,76865,22441
50,85882,21431
41,73649,23491
49,75863,25977
41,65624,23073
41,64245,21013
49,77660,26592
49,89041,22113
41,68996,22047
49,73706,21982
41,72721,24590
49,66034,25026
41,64360,22310
49,73591,21949
41,70317,12775
41,63605,17124
49,65509,24435
49,67470,25050
50,63991,22129
49,89008,24640
41,70374,21185
41,69308,21398
41,61341,21465
50,59904,26494
50,65656,24246
50,60815,22178
49,61800,23188
41,60053,25403
49,66091,21735
49,60701,22531
41,61275,25205
41,65329,24115
41,59823,21735
49,66543,21415
41,60865,21809
49,64369,24902
41,59617,22112
41,59987,21965
49,64114,27692
50,59708,22219
50,60134,21793
41,60242,23015
41,66576,22547
41,61201,24492
41,105361,25271
49,65616,25181
41,62424,21859
49,64573,22769
41,60168,22924
41,67281,22293
41,87170,21965
49,67249,25476
49,66378,24007
41,113196,23048
41,63811,25157
49,60020,21341
49,73484,22457
41,63220,22367
49,61644,24312
50,66157,26838
41,60414,22416
41,62145,22137
41,61677,23786
49,65657,23187
49,59987,24919
41,60488,24099
49,61218,24631
49,94498,253872
41,66165,25107
49,60717,22466
50,66625,26026
41,79376,23343
41,60898,22769
41,62538,25788
41,64681,22999
49,59142,23393
49,58535,22974
49,66740,23236
49,59265,24008
41,61890,23590
41,59725,25427
50,64721,22507
49,65805,22736
41,60906,23401
49,64459,22129
49,60208,22170
49,60890,27454
50,60044,25681
41,69308,21932
41,61324,23441
41,70974,22112
41,66641,23540
41,61800,22457
49,61660,23024
41,61365,25485
41,70375,22079
49,72615,23204
41,62563,42560
49,79655,22457
42,65452,24255
49,59888,23639
49,61234,28110
49,66075,22375
50,60216,22802
41,67158,23285
50,59995,23737
41,65140,21506
41,62162,23450
49,60364,25157
41,65148,22564
49,60381,21957
41,60397,22523
41,61128,21777
41,64992,22777
41,60988,22227
50,60914,28644
41,62908,22219
49,70063,26453
41,63720,21440
41,60782,22342
50,69455,22564
41,60061,22860
41,69612,24221
41,69357,24533
49,69570,23130
50,64992,21768
49,58206,23089
49,64163,21497
49,60414,24631
41,61053,31524
49,64278,30819
41,60799,40926
50,60233,22736
50,59618,27594
50,70719,22736
41,61365,21874
49,59610,26174
41,66559,22613
49,62210,22063
41,62022,26535
41,59684,22531
49,62539,22350
49,59052,23450
49,60028,24344
41,61217,21391
41,63663,21941
49,58953,22556
49,60127,26741
41,65534,26183
49,59946,36545
49,60003,24606
58,59264,30350
49,70621,28972
41,70038,22958
49,65090,22219
41,74288,27429
50,67281,24180
49,66371,26125
41,64812,22737
42,73378,23581
41,68774,31696
41,72737,24172
41,73452,22753
41,66871,24599
49,70071,28217
50,68931,21653
41,75158,22006
49,66805,22391
41,66978,22022
41,65419,23147
49,72713,24960
49,65632,27232
49,68077,21522
41,70375,21784
50,68931,21990
49,66157,21694
49,67913,22358
49,71556,22909
41,68496,26978
41,64040,29604
49,73197,22359
41,66411,22031
49,68052,22146
41,67429,21678
49,70506,30949
49,64598,24467
49,65419,21103
49,68200,25223
41,66272,21276
50,68224,22785
41,67610,22301
41,71137,22670
41,65682,23582
41,64746,21128
41,170878,22547
41,68922,71383
41,63958,21587
41,67019,21940
41,68381,24320
41,68930,26592
41,65985,22671
41,73533,23310
41,66592,21670
41,88573,25813
41,66609,22392
50,100421,22621
41,82444,24566
49,73049,21530
49,83478,23187
50,83100,23762
41,79384,27068
49,88302,25887
41,90222,23778
41,69603,24467
49,87859,22703
41,84947,25846
50,72361,23367
41,67618,22269
50,67904,21628
41,93948,25715
41,80713,25747
49,79802,21817
41,71630,22236
41,90993,22408
41,76980,21940
41,69497,22473
50,75035,27987
41,67101,25641
41,66519,22768
41,67552,23877
41,73812,22432
49,67593,21916
41,69267,21784
41,71646,21891
41,67281,23935
49,69062,34666
41,68143,25657
49,70776,22687
41,64967,22400
41,76134,22088
41,86243,22351
49,66444,22441
49,87835,27577
49,65673,23909
49,70760,22621
41,68283,21998
41,66624,22613
49,69849,23630
49,86743,24106
49,84183,22096
49,73870,22416
41,78924,24295
49,68176,23425
49,69997,23779
41,78538,22556
41,67257,21998
41,67191,22663
49,66781,26272
41,74715,22391
41,69628,22810
49,68799,23229
41,71359,22343
41,66666,22309
41,139247,22342
41,66649,22777
41,67265,23745
49,66970,22466
41,66362,22637
49,67938,21973
50,72499,23581
50,71039,23803
49,67273,22892
49,73804,23385
49,67438,26806
41,69152,21752
41,68331,23565
41,73402,22129
41,72507,22728
49,74526,22416
41,72015,22769
41,71728,22425
49,68791,23417
41,65550,23959
41,69562,23359
49,68184,23335
41,67084,23393
41,71728,22916
49,65517,23450
41,68102,23524
41,67191,26806
49,73591,22268
41,95860,22195
49,71277,22818
41,72409,22867
41,73459,22564
49,67380,23852
49,86899,21842
50,74190,26568
41,75716,23787
41,65673,24574
41,70974,21973
41,65083,22400
49,66707,23738
49,70490,22055
41,73500,27110
49,118570,22458
49,71236,22581
49,69775,23893
41,87367,22990
42,70432,22170
50,65427,23188
50,71638,21628
41,66830,22342
49,70169,22950
41,71720,22514
49,69923,34453
41,63613,24985
41,66288,23966
49,70563,23524
49,65165,22868
49,69677,27905
49,68176,22449
41,71195,22457
49,69374,24779
41,66141,22047
49,73353,21997
49,67117,24541
41,74510,22293
41,64475,22088
49,73452,26535
49,65444,23721
41,64910,23138
49,73534,43757
42,64122,23614
50,140651,28422
41,76586,24598
41,76093,27503
41,63885,36381
50,67101,28619
50,71245,22670
41,69094,22326
49,66264,22334
41,65730,23672
50,81156,24008
41,75970,24869
49,67084,22695
49,70547,26519
41,69406,23631
50,71688,39121
41,81689,26887
41,78851,27208
41,71023,29825
49,81304,27725
41,83060,23310
41,73140,25903
41,78727,23294
41,66633,22556
42,70259,22088
49,68487,23228
41,70013,24254
49,70547,24197
49,94613,26396
49,77455,25895
41,69357,23147
41,71827,23499
49,66920,23762
41,70702,23319
41,68315,26429
49,74617,23368
41,68365,22252
41,72171,25058
49,72410,23073
49,69176,22309
50,70120,22785
49,71769,21899
41,70752,21702
42,71269,22630
41,84626,22621
41,75692,25321
49,74920,24615
41,67216,21948
49,74231,22162
49,72179,23269
41,67544,26987
41,69652,23138
41,75880,23105
49,68265,25960
41,71761,23031
41,66379,23482
49,75035,23549
41,67355,22769
41,68438,24632
50,74378,34732
41,68758,21530
50,69431,28283
49,70473,25230
41,73534,22161
49,70054,24197
49,68906,22572
49,71039,23106
49,65862,32443
41,70129,22802
49,68594,22170
49,76216,24082
49,76766,22293
50,70448,23015
41,77439,24828
41,69111,24000
49,70834,22941
41,69480,24689
50,92750,22572
50,71671,22621
41,68257,22925
49,72409,23212
41,71293,21547
42,66674,23827
50,67043,26864
49,74830,23786
41,178173,23541
41,77800,22834
49,70038,22235
49,70834,23154
49,66977,23097
41,68734,23147
41,73763,27290
41,70695,23056
41,67659,23237
41,69562,24713
41,74296,22662
49,70194,22227
41,67487,22342
41,73640,22810
49,72893,26420
49,71507,23843
49,80483,22211
41,79827,23778
41,67495,22769
49,72278,22425
41,71794,25846
41,70350,22695
49,68077,25123
49,69776,23023
41,71958,23073
41,69956,24172
41,68775,21374
41,69217,25641
49,71113,23737
49,79728,22129
41,74444,25009
41,74371,23861
49,68964,23434
41,68159,23253
41,69603,25592
49,72640,23712
41,68807,24123
49,68061,24582
42,76487,26453
49,66386,24500
41,66338,22457
49,68528,26429
41,81378,23441
41,76004,32123
41,67019,26125
49,72885,23163
41,69070,26100
49,69489,23647
41,66502,25600
49,76922,24549
41,68348,23417
49,71630,22597
41,74190,23450
41,66568,23508
41,66584,27380
41,68676,24804
41,71901,25797
49,70350,25124
49,66945,28053
41,72467,22399
50,68643,418062
41,69620,27700
49,69184,23917
41,72032,23253
49,81837,22006
41,73796,23729
50,72040,23122
49,70120,22022
41,67971,23228
49,69020,23114
41,72573,24837
49,67470,24148
49,75691,22925
41,66502,30605
41,71909,22227
41,65837,24697
49,66657,23483
41,71506,24508
41,66214,23384
41,67002,24722
42,70563,23187
50,71892,38285
49,66297,24993
49,65566,23548
49,72295,22950
41,67052,23228
41,65697,24131
41,79950,24533
41,78334,23508
49,65418,27585
49,66305,24057
41,70612,24032
41,71753,24385
41,66395,23958
50,69612,24246
49,71277,25625
41,69341,22876
49,68898,23466
49,72729,26946
49,68127,22113
49,74550,23048
49,68118,21686
49,76733,23770
41,64557,23548
41,71786,22900
41,73607,31089
49,73000,23056
41,71482,22317
41,69300,23048
41,71843,22712
49,68348,23146
41,68726,24163
41,74354,25755
49,67339,24639
49,67831,23885
41,74641,23434
49,76036,22646
41,69570,25026
41,68503,24894
49,70522,26116
41,71195,26838
49,68775,23392
41,69685,23516
41,77472,23442
41,70038,23688
41,69259,24147
41,70539,26166
50,72967,24878
41,69439,24386
41,69768,24000
41,75290,22974
49,74592,22367
50,85243,23376
49,69308,25550
49,71827,24106
41,69029,27610
41,69053,25953
41,75264,23573
49,68348,31343
49,70678,23729
49,69571,23679
41,77324,23171
49,67996,23852
49,74912,25058
49,73698,23606
50,71327,23910
49,66723,23179
41,69324,23212
49,70891,22597
41,69890,23433
41,69504,24246
41,71285,23475
41,71532,28693
41,67060,23885
49,68249,24344
41,69956,22786
50,68627,21940
49,68619,23089
49,86407,22793
49,76561,24541
41,68536,23097
42,71449,22957
41,71909,23606
41,71170,23696
41,68594,21965
50,97394,23418
41,82461,23630
41,72820,22941
41,68414,27044
49,77447,25452
49,183883,22572
41,83978,27824
49,81377,22687
41,73484,25026
49,71236,24115
49,70571,23048
50,75232,21752
41,71302,23073
41,74058,23245
49,70415,23105
41,74543,22375
41,67109,24345
41,71294,23507
49,80015,27774
41,72648,22958
49,89074,25829
41,67552,23359
50,77956,22916
49,67052,23031
41,65706,24426
41,78621,23122
41,69070,25320
41,67897,23951
49,73304,24657
49,67872,26240
50,67101,25025
49,68471,25009
49,73050,24525
50,72926,24459
41,71811,27347
49,67937,23729
49,74223,25986
50,71187,23999
49,69119,24385
49,74354,23597
41,70752,24550
41,68881,26215
41,71145,25123
41,69964,23015
41,70489,22220
41,66477,23852
49,78309,22170
49,68430,23565
41,69653,26092
49,70030,27249
49,77808,23679
49,90814,22966
49,72344,42814
49,69554,22293
41,69743,22851
41,71524,335364
49,71097,26543
41,87039,23761
49,69932,27823
41,65328,25091
41,78038,24910
41,67010,24082
41,64139,24558
41,67396,23893
49,68544,26608
49,66880,23162
49,67634,24024
49,69652,22507
41,65985,23959
50,66649,25190
50,68290,23852
49,72212,22884
50,73279,23081
49,66017,23130
50,70079,23343
49,67470,23139
41,70137,24139
41,64959,22737
41,71244,23286
49,66092,21957
41,65952,26617
49,77381,23647
41,67290,24123
41,67847,26354
49,67232,23844
49,70916,23072
50,66419,24582
41,70030,22859
49,64541,23458
41,127515,22039
41,77266,25903
41,64557,23057
49,66953,25017
50,67667,23163
41,67634,22277
41,68200,27692
41,67117,22744
42,67642,25197
49,67995,22129
41,69111,22441
41,68766,25863
49,67560,21907
49,70121,22031
50,67511,22564
41,69423,25567
41,67774,23335
50,65189,22950
41,68569,22146
41,73583,25600
50,66387,24402
41,66166,21612
49,66567,29907
41,73148,22039
41,65722,30285
41,67437,26585
41,75971,21637
41,68561,25510
49,66814,21612
41,81016,23746
50,84455,22974
49,74691,24418
49,71761,24779
41,84528,24541
49,64746,21998
49,66469,25428
41,65533,26191
49,68241,26346
41,67347,22334
49,68504,22309
41,66887,21358
41,76019,22908
50,66805,22843
41,76233,29152
49,65697,22392
49,68299,30924
41,62793,31672
50,66920,22457
49,69209,23253
49,65919,23540
49,78908,22227
49,63696,28505
41,68865,22941
41,65911,26354
41,67322,22449
49,66551,23672
41,73025,22506
50,164116,24328
49,74814,22350
41,69537,22063
50,64763,21718
41,65509,23007
41,66863,23467
49,68044,21826
41,66650,22170
41,65697,22662
41,73344,23040
41,64336,22704
50,66280,27290
41,65353,24624
49,71162,23401
49,67347,23384
49,77423,23105
49,69431,23548
41,70801,22055
41,70818,24861
49,65920,22991
41,71491,23056
49,67495,25952
49,67125,25198
41,65000,24378
41,70128,23294
41,70030,23245
49,67585,26462
50,68307,22252
41,66502,22645
41,69193,22810
41,74198,198947
41,75142,46227
41,69956,78695
41,66559,71474
41,71195,23196
41,64984,22121
41,63844,22572
41,67076,24435
41,69177,22819
41,65098,23475
49,65870,26125
49,69168,22605
49,65009,28668
49,65238,23376
41,65969,21841
41,67495,23950
50,64278,23352
41,63630,22678
49,68249,24254
49,65435,22966
41,68979,25387
41,65271,23967
49,69357,23007
50,71614,22785
42,65657,23557
50,70481,24377
50,66723,23999
49,66018,33181
41,112302,28471
49,72861,43495
41,84150,22892
49,67552,23057
49,69890,23261
41,68381,29177
41,66969,23434
50,67494,22875
42,70210,25403
41,69677,22917
41,65731,22991
50,69841,27585
41,64844,25854
50,68528,25370
41,65443,22457
49,73320,26444
50,66289,25378
41,68594,24328
49,64541,22605
41,71195,24270
49,65771,24172
49,68012,25345
41,74805,28422
41,66904,26822
49,68225,28496
41,66936,37226
50,72885,26346
41,64443,25509
41,68799,22548
50,74764,24517
49,73419,28923
49,68881,22695
49,69209,23500
49,68750,25296
49,66330,21825
49,65829,28029
42,70965,27651
49,64196,54555
49,67700,22129
50,65623,22933
41,71885,24148
41,68069,23409
49,69571,24344
50,71441,22309
49,73681,23261
49,75757,26363
41,68848,27938
50,68184,25993
49,66313,23450
41,66255,22482
41,72106,24106
41,64631,22917
49,64992,22613
49,62999,25469
49,68569,23934
50,64139,34896
41,65566,29792
49,69800,23261
41,79810,23368
49,65074,44012
49,67141,24459
41,71015,30909
49,65303,24582
41,63646,22301
50,67363,25485
49,69414,21448
41,66091,23327
49,67191,23819
41,68512,31327
49,64607,31056
49,66042,27947
41,67765,22055
41,70719,23253
41,66297,22711
50,64188,23630
41,71531,25329
41,66600,23778
49,66535,29587
41,62555,24344
41,72910,21472
41,65690,41846
41,67733,105295
50,69358,37793
49,66748,25345
49,67002,24377
41,68570,23712
41,69538,24509
49,65099,22646
41,65583,25214
41,73246,23565
41,62448,22876
49,67790,21916
41,65566,26256
49,72647,22310
49,62375,23327
41,68052,22154
49,87392,22391
49,70973,21702
41,64860,24000
41,65542,23565
41,71097,24025
41,67634,23310
41,65714,24525
41,77668,24049
41,67930,22466
50,67921,24369
41,64919,22909
49,68684,23171
41,65164,27856
41,66740,22490
49,72951,22835
49,64319,23261
41,68594,22786
41,65353,21744
49,70177,22818
49,64779,22038
41,70079,22367
41,67420,23031
41,72762,22728
41,66362,23672
41,67117,24689
50,70161,23819
41,64705,21834
41,64639,27257
50,64795,23072
50,72229,22736
41,67725,24623
41,65608,23401
41,74592,22424
41,66034,22622
41,70226,24443
41,67527,22465
41,72023,23991
49,71441,22942
41,67109,24557
49,72139,23647
49,67314,23655
50,65656,23409
49,64295,22785
41,68323,26158
41,65123,23605
49,68339,22654
41,66666,22572
49,69111,24435
50,66740,23713
41,64048,23237
49,163756,23901
41,67626,25739
41,66895,23171
49,65697,22949
49,68545,23335
41,65361,25362
49,64582,24746
41,69637,25067
49,67379,23614
49,65567,26921
41,65755,24032
50,70957,22244
41,68225,92824
41,64598,277609
49,73140,26567
41,71080,23967
49,68315,23467
49,65132,28259
41,69020,22868
41,65165,23072
41,66034,24229
41,72196,24221
41,66624,22261
41,65041,23163
49,66945,27372
49,70071,24558
49,68167,22998
49,65271,22293
41,70366,23449
41,66625,23524
41,76684,21858
41,68479,24344
49,72180,23597
50,68389,24262
41,66584,23852
49,73845,23802
41,68939,23146
41,67404,23089
50,65682,48689
49,70924,24418
50,66453,26994
49,71294,21727
41,69308,22753
41,72196,23713
49,70277,23901
49,71113,23556
49,69554,25288
41,66592,23753
41,65730,23433
49,67223,23532
49,69702,23786
41,68020,22629
41,66821,32140
49,75625,30433
41,87975,24746
41,64836,29365
49,69972,26165
41,156921,23991
49,85431,23475
41,61742,23344
50,62629,22014
41,60659,26502
41,62366,22301
41,61234,26035
49,60660,23048
49,62227,22736
41,61390,22120
49,59774,23368
49,60988,22301
41,62571,25781
49,60003,28808
49,119514,21866
49,61989,21104
41,61357,22334
41,60290,22892
41,60159,22540
50,61079,22646
49,61374,26642
41,62818,21522
50,60782,22941
42,60939,21841
41,62137,24303
41,62268,22801
41,61283,21669
50,60045,25075
49,61669,28439
49,64008,34346
41,62342,26059
49,61349,23303
50,67298,21924
50,59052,21874
50,62523,24574
49,60405,22671
49,65345,26067
41,59938,23992
41,60807,23269
41,66830,22835
41,64672,22851
49,59831,31072
49,59601,28750
41,61259,22966
49,66961,23893
49,61029,27954
42,58699,21234
41,60151,21768
49,60052,23048
49,58879,21079
41,59938,22080
49,58699,23614
41,59413,25116
49,60767,21785
41,63458,21776
41,58420,23934
41,61373,21399
41,63056,21809
41,62768,24336
41,62318,22400
41,60619,28422
49,63376,42552
50,62333,23836
49,60241,26815
41,62063,28709
49,64434,25394
49,61144,22351
41,58453,22695
41,64992,24985
41,60832,23680
41,59224,23081
49,60036,22285
49,68569,21891
49,78186,23902
41,60003,22917
41,63425,26732
49,59905,25863
49,59823,22761
41,59568,21128
49,63236,24952
49,58239,21727
41,58814,21653
41,63376,22145
41,59380,24032
41,58051,25198
49,60725,22801
41,66264,23450
49,58675,22901
41,61168,22621
41,62990,21308
42,59322,24098
49,59175,26272
41,59798,23614
50,64869,24057
49,59560,24008
41,58757,23032
49,64770,22359
41,58609,25050
41,58502,22539
50,58305,22851
49,65435,24582
41,62432,22441
41,57837,22794
41,61857,23819
49,58937,23852
50,58666,21210
41,59429,25969
49,66140,23992
49,58994,24771
50,59536,24426
49,60405,22605
41,60889,23228
49,58404,24804
50,58978,22055
41,63081,21859
41,58789,23122
41,59347,24738
49,59208,22055
41,62096,23155
41,59068,21833
41,59380,21949
41,62974,24484
41,58264,26141
49,57681,22605
41,58912,28890
41,61898,23335
41,61472,21932
50,59470,22047
41,64598,22982
49,58190,22966
41,61907,21998
41,61579,21144
41,62883,21768
49,58665,22654
50,59495,22990
49,59757,22859
49,59134,22047
41,56163,22794
41,58896,26428
41,62719,23417
41,59265,23344
41,59700,25132
49,65641,22916
50,60856,21563
42,61677,22556
41,60324,22712
49,64688,22745
42,59675,23482
41,62949,23671
41,64598,22293
41,59175,22129
41,59453,22867
41,59552,22777
49,62301,24246
41,57919,26322
41,59856,23500
41,60660,23918
49,65370,22425
41,58896,22876
41,61743,22975
49,62350,22556
41,59093,23589
41,59609,23113
49,58666,22966
49,61628,22802
41,57280,22744
50,58921,23007
49,62505,22252
41,58543,23196
49,59101,27815
41,59625,22982
49,65624,22777
41,59642,25091
49,60127,23679
41,63811,22448
41,59840,23475
49,59223,22810
41,58379,25657
49,62424,24721
49,59100,23220
41,60766,21793
50,64254,23392
41,59437,22351
41,57157,23753
49,58001,22950
49,62300,28750
49,58969,22908
41,57829,24508
41,65066,21710
49,61079,22925
41,58813,24894
50,59388,22071
49,62728,24656
41,57854,25723
41,59084,31122
41,61702,26847
41,58756,23458
50,58748,37554
49,60004,13817
41,63014,36997
41,58813,20603
41,59216,26855
50,59109,24254
41,62958,21825
41,60659,21809
41,58108,22916
41,63999,28594
41,61078,22802
41,58198,23220
49,58247,22211
49,61694,22342
50,58928,22728
41,59445,22719
49,64343,23080
41,57337,23663
41,59191,22038
49,59470,23934
41,162025,22367
49,61800,22539
41,59832,22211
49,60766,22596
49,59043,21883
41,58888,22818
41,58042,22146
41,61718,22211
49,57731,23130
41,59560,23720
41,63548,22752
49,58173,22572
49,58633,22876
41,59437,24008
49,64040,23663
41,63515,22958
49,59651,22499
50,59412,25354
49,60922,22194
49,59864,22301
41,57074,24131
42,60980,22949
50,60578,22038
41,58190,25682
50,57738,22712
41,62268,23557
41,59273,22449
49,59297,22310
41,61333,23359
41,60004,22310
49,59199,24345
50,59889,26831
49,61185,23081
41,58206,24279
41,59003,23877
41,59995,22515
50,55113,22793
41,58609,23384
41,58526,24967
49,62054,25953
41,60085,23827
41,59840,22678
41,62973,22260
41,58781,23877
41,65410,23901
41,59175,26247
49,63187,23072
41,58936,26330
41,57468,24074
41,64901,24812
49,58190,23836
41,60003,23541
41,59471,25518
41,62900,22925
49,58740,24672
49,58634,26453
50,63186,22982
41,59118,24287
50,59429,22301
41,104130,25378
49,64393,23409
41,58272,22391
49,57919,29825
41,58600,26412
41,63195,24213
41,59241,23729
49,59265,24163
49,97484,21628
49,81607,397887
50,88499,25937
41,67839,23204
41,68906,24665
42,61358,23819
42,77029,24245
41,66748,23302
41,60528,24008
49,63720,23458
49,63097,24319
41,65508,27208
49,76700,23630
41,60323,22563
49,67265,24763
41,60873,22924
41,60791,22769
41,62432,23212
41,65689,22564
41,62908,21801
50,60898,22301
49,66117,21973
50,62103,22679
49,65099,22876
41,62604,22851
49,68733,22892
41,61161,27077
41,62333,22867
41,68217,22769
41,61120,21998
41,60881,22367
41,60619,22802
41,67823,23089
49,67724,23426
41,83108,25050
49,73320,22933
41,91691,22293
41,70744,22892
41,70055,23155
41,76577,23122
41,66797,23548
41,83051,22613
49,77161,26207
41,71359,23204
41,88335,22572
41,67757,23589
41,70572,25599
49,74042,22408
41,69061,22055
49,74124,22425
42,74740,21882
49,66855,27347
50,66707,22949
41,73624,22104
49,65443,22433
49,68118,23679
41,66928,31089
42,75995,28103
41,67010,22679
41,67667,25436
41,74412,23565
41,70358,22842
49,66534,23803
49,74026,21727
50,71736,22023
41,68135,21284
41,63039,22145
49,73526,27101
41,71720,23154
49,68980,24558
41,66748,22925
41,75807,25074
41,68775,21743
41,69300,26773
41,69013,25189
49,70917,25797
49,67717,22376
49,69989,21415
49,79737,25263
49,70227,22605
41,67904,21342
41,74280,24402
41,67273,24394
50,70267,25543
49,66404,22974
41,72508,24344
41,68684,21907
49,68619,22703
41,71695,26321
41,70046,26321
49,65952,22752
41,152441,32492
49,78308,23204
41,68356,29120
41,69841,29489
49,67725,27806
41,73418,22490
41,68479,25124
41,67421,22138
49,71565,25444
50,66642,21636
49,67092,22244
41,69415,24763
41,71958,22334
41,70432,25699
49,68643,22186
41,77037,22154
41,73632,24919
50,70711,23770
49,67831,24746
41,75486,23327
49,68684,24016
49,71819,21710
41,72894,22424
41,69300,22129
49,69619,25493
50,74026,24049
42,71720,22096
41,69924,21424
41,69956,22236
49,73525,26757
41,74198,21809
49,72302,23155
49,75938,26797
49,72327,22063
41,67011,24040
41,67224,23409
41,68348,22827
49,71343,22777
41,66756,21358
41,67191,25009
49,71465,26043
49,67831,22121
49,68045,22596
41,69611,21702
50,89353,22827
41,66846,25215
41,68077,24615
49,74034,22178
41,68397,26461
49,68274,22179
41,69275,21382
49,70415,23581
49,67396,22473
41,65681,23344
41,72951,22474
50,67413,23549
41,70883,24804
41,67125,21538
49,76479,22515
50,90222,23114
49,65419,28373
41,65681,21998
41,70309,25444
41,65558,22006
49,65542,24984
50,72885,22572
41,66173,24180
49,67929,23516
49,65772,22137
50,72992,22597
49,79597,21070
41,69980,22211
41,84644,25666
41,70440,22760
41,67675,23459
49,67511,23195
49,71088,27955
41,69464,21858
41,65812,22112
41,70530,227091
50,65706,24500
49,69940,24222
41,69636,23089
49,72065,23713
41,68750,28307
41,68438,22481
41,71425,22079
